time,T_op,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_c,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,Q
139.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67345290589931,20.778985656621,3.9972753580648046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0849314112056
139.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.640254945208438,20.718867564412083,4.0019959682511885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.95520473522225
139.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.607036723505312,20.65697401994936,4.006663819859521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.8461069764284
139.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.573804435396791,20.59333752359168,4.011270892975337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.75760217448635
140.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.540564248521385,20.527991917540238,4.015809047640078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.6896408045685
140.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.507322303718508,20.46097236319293,4.020270033029558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.6421597728709
140.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.474084715244937,20.392315317466245,4.024645496795619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.6150824224936
140.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.440857571036132,20.322058508101943,4.028926994561549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.60831854972923
141.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4076469330104,20.250240907976806,4.033105999561682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.6217644307851
141.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.374458837413654,20.17690270843448,4.037173912415458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.6553028589653
141.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34129929520239,20.102085291659048,4.041122071026021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.7088031923234
141.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.308174292462796,20.0258312021109,4.044941760593322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.78212141179185
142.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.275089790863367,19.94818411704636,4.048624223731573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.87510018978307
142.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.242051728138868,19.869188816142767,4.0521606706807685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.98756896925084
142.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.209066018603094,19.788891150252077,4.055542289601849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.1193440531892
142.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.176138553688018,19.707338009306152,4.058760256945039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.27022870453968
143.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.143275202506809,19.62457728939807,4.061805747880758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.4400132564681
143.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.110481812438344,19.54065785906402,4.064669946782434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.6284752329628
143.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.07776420973049,19.455629524791437,4.067344057750486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.83537947969856
143.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04512820011981,19.36954299577918,4.0698193151666775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0604783051005
144.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.012579569465045,19.282449847976725,4.072086994267982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.30351163153543
144.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.980124084391756,19.19440248742919,4.074138421729125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.5642071565466
144.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.947767492945818,19.10545411295641,4.07596498624281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.84228052404288
144.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.915515525252776,19.015658678194114,4.077558149086784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.13743550534147
145.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.883373894180949,18.9250708530262,4.078909454666762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.4493641899563
145.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.851348296005344,18.83374598443743,4.080010541024298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.77774718601503
145.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.819444411070124,18.741740056816354,4.080853150298687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.122253830182
145.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.787667904446815,18.64910965173876,4.081429139132015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.48254240695005
146.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.756024426586002,18.55591190726236,4.081730489006521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.85826037716447
146.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.724519613959709,18.46220447676385,4.081749316503442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.24904461562397
146.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.693159089692232,18.368045487349704,4.081477883472628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.6545216576067
146.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.661948464176826,18.27349349787271,4.080908607102251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.07430795415007
147.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.630893335675804,18.17860745658632,4.080034069878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.5080101359158
147.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.599999290901714,18.0834466584692,4.078847029421276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.95522528545683
147.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.569271905577128,17.98807070225305,4.077340428195988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.41554121769465
147.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.538716744970786,17.892539447186145,4.075507403073653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.8885367684178
148.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.508339364407854,17.796912969566446,4.073341294746622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.37378209058969
148.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.478145309751788,17.701251519077204,4.070835656979419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.87083895826157
148.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.448140117855935,17.605615474958896,4.0679842656883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.3792610778704
148.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.418329316982488,17.510065302051235,4.064781127839231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.8985944066949
149.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38871842718678,17.414661506738973,4.061220490154794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.4283774782429
149.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.359312960664806,17.31946459283565,4.057296847620532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.9681417343304
149.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.330118422062116,17.224535017439056,4.053004951781531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.51741186360508
149.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.301140308741928,17.12993314679278,4.048339818820208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.07570614626908
150.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272384111010837,17.03571921218765,4.043296737406425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.64253680474275
150.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2438553123001,16.941953265937137,4.037871276311336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.21741036000552
150.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21555938930094,16.84869513746104,4.032059291776506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.7998279933488
150.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18750181205205,16.75600438951094,4.02585693463013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.3892859132683
151.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.159688043977797,16.663940274571612,4.019260657142375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.9852757272147
151.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.132123541875565,16.572561691472057,4.012267219612134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.5872848179237
151.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.104813755850811,16.481927142239503,4.004873696677709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.1947967240343
151.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.077764129198458,16.39209468923023,3.9970774833441856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.80729152470525
152.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0509800982293,16.30312191256978,3.988876300720604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.4242462279341
152.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.024467092040265,16.215065867936246,3.980268201460176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.04513516227445
152.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.998230532227357,16.127983044718704,3.9712515748971695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.669430371653
152.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.972275832540324,16.041929324583585,3.961825151874356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.29660201297344
153.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.946608398477974,15.956959940481031,3.95198800925516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.9261187562007
153.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.921233626823328,15.873129436122955,3.941739574114995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.55744818660844
153.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89615690511787,15.790491625964275,3.931079627606549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.19005720887367
153.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.871383611074153,15.709099555718415,3.920008308494094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.8234124527029
154.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84691911192612,15.62900546343756,3.9085261163522103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.45698067966083
154.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.822768763716748,15.550260741188096,3.896633914424635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0902291908886
154.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.798937910522431,15.472915897350648,3.8843329321392575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.72262623537466
154.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.775431883613942,15.397020519574362,3.871624767275648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.35364141846367
155.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.752256000553622,15.322623238413868,3.858511387781745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.9827461102653
155.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.729415564228706,15.249771691677337,3.8449951332367993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.6094138536411
155.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.706915861820645,15.17851248951319,3.831078715957889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.23312077143896
155.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.684762163710703,15.108891180262654,3.816765221747714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.8533459726413
156.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.662959722321624,15.040952217104696,3.802058110281729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.46957195710564
156.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.641513770895934,14.974738925518988,3.786961215132997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.08128501855805
156.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.620429522210912,14.910293471592604,3.771478743433504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.6879756455192
156.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.599712167230948,14.847656831194572,3.7556152751710337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.2891389198303
157.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.579366873697458,14.786868760042504,3.7393757621210337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.8842749124526
157.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.559398784657253,14.727967764684474,3.722765526413269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.47288907621424
157.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.539813016929923,14.670991074418506,3.705790258733413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.05449263518244
157.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.52061465951499,14.615974614171796,3.688456016160089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.62860297033524
158.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.501808771939787,14.56295297836024,3.670769219638177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.19474400121504
158.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.483400382548949,14.511959405748842,3.652736651089641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.7524465632462
158.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.465394486736628,14.46302575533252,3.6343654501634095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.30124878039965
158.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.447796045122557,14.41618248325569,3.615663110626218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.8406964328932
159.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.430609981673147,14.371458620788784,3.5966374763966824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.3703433196214
159.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.413841181768907,14.328881753378546,3.5772967372252262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.88975161500457
159.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.397494490219753,14.288478000788528,3.5576494240228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.3984922199603
159.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38157470922937,14.25027199834478,3.5377044038416776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.89614510669577
160.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.366086596310453,14.214286879301486,3.51747087451202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.38229965703056
160.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.351034862152348,14.18054425834011,3.496958358938154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.85655499396074
160.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.336424168442718,14.149064216214564,3.476176699058874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.3185203061781
160.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.322259125645191,14.119865285554408,3.4551360494764385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.76781516526944
161.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.308544290734615,14.09296443783682,3.433846870759224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.2040698353192
161.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.295284164892069,14.068377071537393,3.412319922423342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.62692557464925
161.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.282483191161456,14.046117001468806,3.3905662555988147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0360349294327
161.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.270145752069718,14.026196449315297,3.368597205386273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.43106201892687
162.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.258276167212955,14.008626035370456,3.3464243829103943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.8116828120745
162.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.246878690810417,13.99341477148412,3.3240596670766145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.17758539522936
162.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.235957509228744,13.980570055223986,3.301515196038001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.5284702307719
162.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22551673847865,13.970097665256112,3.278803358379343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.8640504063822
163.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.215560421686465,13.962001757947595,3.255936784025942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.1840518747502
163.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.206092526542896,13.956284865193954,3.232928334884772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.48821368350656
163.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.197116942731357,13.95294789347245,3.20979109522594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.7762881951661
163.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.188637479338535,13.95199012412202,3.186538361812772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0480412968859
164.0,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.180657862249543,13.95340921484916,3.163183633788869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.3032525998429
164.25,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.173181731530294,13.957201202458243,3.139740602331008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.5417156280505
164.5,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.166212638799704,13.963360506804,3.116223140076761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.7632379964345
164.75,308.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.159754044594319,13.971879935962624,3.092645290336113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.96764157800635
